Quarter,AdSet,Ad,Vendor,Impressions,CTR,UPV,BR,Av_TOP,Cost,Start_Date,End_Date
FY20Q4,FA21_TR_CU_IG_ST,CU_IG_ST,IG_ST,14061,0.0016,91,0.967, 00:03:25.0,63.21,Feb-20,Jun-20
FY20Q4,FA21_TR_CU_IG_VID,CU_IG_VID,IG_VID,53379,0.002,212,0.967, 00:01:35.0,255.46,Feb-20,Jun-20
FY20Q4,FA21_TR_CU_SC_VID,CU_SC_VID,SC_VID,499913,0.01,3863,0.9833, 00:02:30.0,1324.92,Feb-20,Ongoing
FY20Q4,FA21_TR_CU_YT_VID,CU_YT_VID,YT_VID,478362,0.0006,341,0.8707, 00:01:15.0,5822.02,Mar-20,Ongoing
FY20Q4,FA21_UG_HS_DBM_DISP,HS_DBM_DISP,DBM_DISP,334959,0.0007,1624,0.6894, 00:02:05.0,2909.96,Feb-20,Ongoing
FY20Q4,FA21_UG_HS_FB_VID,HS_FB_VID,FB_VID,465876,0.0033,789,0.9266, 00:03:05.0,1372.47,Feb-20,Ongoing
FY20Q4,FA21_UG_HS_IG_ST,HS_IG_ST,IG_ST,304896,0.0011,378,0.9524, 00:06:45.0,1421.94,Feb-20,Ongoing
FY20Q4,FA21_UG_HS_IG_VID,HS_IG_VID,IG_VID,292174,0.0011,407,0.9704, 00:13:50.0,1337.75,Feb-20,Ongoing
FY20Q4,FA21_UG_HS_SC_VID,HS_SC_VID,SC_VID,837750,0.0113,4208,0.9835, 00:03:55.0,1160.16,Feb-20,Jun-20
FY20Q4,FA21_UG_HS_YT_VID,HS_YT_VID,YT_VID,319051,0.001,356,0.8466, 00:01:20.0,5054.27,Mar-20,Jun-20
FY20Q4,FA21_UG_IN_PIN_DISP,IN_PIN_DISP,PIN_DISP,187499,0.0038,260,0.9312, 00:01:55.0,1015.83,Feb-20,Jun-20
FY20Q4,FA21_UG_IN_PIN_VID,IN_PIN_VID,PIN_VID,105322,0.0027,83,0.9759, 00:00:00.0,411.77,Feb-20,May-20
FY20Q4,FA21_UG_TL_DBM_DISP,TL_DBM_DISP,DBM_DISP,908765,0.0015,3581,0.7084, 00:00:25.0,7019.58,Mar-20,Ongoing
FY20Q4,FA21_UG_TL_FB_VID,TL_FB_VID,FB_VID,373459,0.01,4364,0.8745, 00:01:15.0,2859.14,Mar-20,May-20
FY20Q4,FA21_UG_TL_SC_VID,TL_SC_VID,SC_VID,1153968,0.0149,5757,0.9653, 00:04:55.0,1470.45,Mar-20,Jun-20
FY20Q4,SU20_SIC_ALL_FB_DISP,ALL_FB_DISP,FB_DISP,790272,0.0024,2635,0.844, 00:01:20.0,1694.81,Feb-20,Ongoing
FY20Q4,SU20_SIC_ALL_IG_DISP,ALL_IG_DISP,IG_DISP,100217,0.0036,689,0.9469, 00:02:30.0,629.85,Feb-20,Jun-20
NA,FA21_BUS_HS_SC_VID,NA,NA,NA,NA%,NA,NA%,NA,$ NA,Jul-20,Ongoing
NA,FA21_DC_WAR_DBM_DISP,NA,NA,NA,NA%,NA,NA%,NA,$ NA,Jul-20,Ongoing
NA,FA21_GR_ALLR_DBM_DISP,NA,NA,NA,NA%,NA,NA%,NA,$ NA,Jul-20,Ongoing
NA,FA21_TR_CUR_DBM_DISP,NA,NA,NA,NA%,NA,NA%,NA,$ NA,Jul-20,Ongoing
NA,FA21_UG_HSR_DBM_DISP,NA,NA,NA,NA%,NA,NA%,NA,$ NA,Jul-20,Ongoing
NA,FA21_UNI_ALL_DBM_DISP,NA,NA,NA,NA%,NA,NA%,NA,$ NA,Jul-20,Ongoing
