"Term","Audience","Product","Code_Vendor","Code_Medium","Date","Impressions","Clicks","Bounces","Sessions","Swipes","CTR","SwipeUpRatePct","UPV","BR","Av_TOP","ClickableCompRate","VTR","CTOR","OpenRate","Sends","ViewRate","ClickableCompletions","Completions","Opens","LIOpens","LIClicks","Engagements","LICTOR","EngRate","EngagementRate","Master_Exits","Master_Pageviews","Master_Time_On_Page","Cost","Avg_RR","Results","Views"
"FA20","HS","UG","FB","VID",2019-12-30,2280,10,2,3,0,0.44,0,4,66.67, 00:03:15.0,Inf,5.75,90,NA,0,73.64,0,131,9,0,0,327,NA,Inf,14.34,3,6,578,9.1,NA,NA,1679
"FA20","HS","UG","FB","VID",2019-12-31,2476,8,4,4,0,0.32,0,4,100,NA,Inf,5.78,62.5,NA,0,72.7,0,143,5,0,0,351,NA,Inf,14.18,4,4,0,8.87,NA,NA,1800
"FA20","HS","UG","FB","VID",2020-01-01,3274,14,7,7,0,0.43,0,7,100,NA,Inf,3.57,71.43,NA,0,74.28,0,117,10,0,0,364,NA,Inf,11.12,7,7,0,10.75,NA,NA,2432
"FA20","HS","UG","FB","VID",2020-01-02,3197,21,7,7,0,0.66,0,7,100,NA,Inf,5,66.67,NA,0,73.01,0,160,14,0,0,394,NA,Inf,12.32,7,7,0,10.51,NA,NA,2334
"FA20","HS","UG","FB","VID",2020-01-03,3592,14,9,9,0,0.39,0,9,100,NA,Inf,3.42,100,NA,0,68.99,0,123,14,0,0,317,NA,Inf,8.83,9,9,0,9.74,NA,NA,2478
"FA20","HS","UG","FB","VID",2020-01-04,3550,20,4,4,0,0.56,0,4,100,NA,Inf,5.27,60,NA,0,73.35,0,187,12,0,0,445,NA,Inf,12.54,4,4,0,9.7,NA,NA,2604
"FA20","HS","UG","FB","VID",2020-01-05,2262,7,4,4,0,0.31,0,4,100,NA,Inf,5.7,85.71,NA,0,72.5,0,129,6,0,0,273,NA,Inf,12.07,4,4,0,6.87,NA,NA,1640
"FA20","HS","UG","FB","VID",2020-01-06,2395,18,7,7,0,0.75,0,7,100,NA,Inf,2.71,77.78,NA,0,74.07,0,65,14,0,0,189,NA,Inf,7.89,7,7,0,7.52,NA,NA,1774
"FA20","HS","UG","FB","VID",2020-01-07,2854,23,5,5,0,0.81,0,5,100,NA,Inf,0.95,82.61,NA,0,74.53,0,27,19,0,0,153,NA,Inf,5.36,5,5,0,10.08,NA,NA,2127
"FA20","HS","UG","FB","VID",2020-01-08,2805,16,4,4,0,0.57,0,4,100,NA,Inf,0.68,62.5,NA,0,71.48,0,19,10,0,0,137,NA,Inf,4.88,4,4,0,9.67,NA,NA,2005
"FA20","HS","UG","FB","VID",2020-01-09,2666,20,13,13,0,0.75,0,13,100,NA,Inf,2.48,90,NA,0,53.53,0,66,18,0,0,166,NA,Inf,6.23,13,13,0,8.74,NA,NA,1427
"FA20","HS","UG","FB","VID",2020-01-10,2825,17,5,5,0,0.6,0,5,100,NA,Inf,3.79,64.71,NA,0,75.86,0,107,11,0,0,282,NA,Inf,9.98,5,5,0,9.53,NA,NA,2143
"FA20","HS","UG","FB","VID",2020-01-11,3203,25,5,7,0,0.78,0,8,71.43, 00:00:20.0,Inf,2.47,64,NA,0,73.99,0,79,16,0,0,253,NA,Inf,7.9,7,10,55,11.91,NA,NA,2370
"FA20","HS","UG","FB","VID",2020-01-12,2887,12,1,1,0,0.42,0,1,100,NA,Inf,1.77,66.67,NA,0,74.06,0,51,8,0,0,176,NA,Inf,6.1,1,1,0,9.64,NA,NA,2138
"FA20","HS","UG","FB","VID",2020-01-13,1882,5,2,2,0,0.27,0,2,100,NA,Inf,1.75,80,NA,0,78,0,33,4,0,0,113,NA,Inf,6,2,2,0,6.13,NA,NA,1468
"FA20","HS","UG","FB","VID",2020-01-14,1845,14,2,2,0,0.76,0,2,100,NA,Inf,2.87,42.86,NA,0,70.03,0,53,6,0,0,141,NA,Inf,7.64,2,2,0,6.01,NA,NA,1292
"FA20","HS","UG","FB","VID",2020-01-15,2357,5,0,0,0,0.21,0,0,NA,NA,Inf,2.59,80,NA,0,62.83,0,61,4,0,0,215,NA,Inf,9.12,0,0,0,6.59,NA,NA,1481
"FA20","HS","UG","FB","VID",2020-01-16,2400,18,5,6,0,0.75,0,8,83.33, 00:00:20.0,Inf,3.42,77.78,NA,0,57.33,0,82,14,0,0,244,NA,Inf,10.17,6,9,62,7.23,NA,NA,1376
"FA20","HS","UG","FB","VID",2020-01-17,907,6,10,10,0,0.66,0,10,100,NA,Inf,3.64,50,NA,0,79.16,0,33,3,0,0,113,NA,Inf,12.46,10,10,0,3.06,NA,NA,718
"FA20","HS","UG","FB","VID",2020-01-18,0,0,1,1,0,NA,NA,1,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0
"FA20","HS","UG","FB","VID",2020-01-27,0,0,1,1,0,NA,NA,1,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,1,1,0,0,NA,NA,0
"FA20","HS","UG","FB","VID",2020-04-06,0,0,2,2,0,NA,NA,2,100,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,2,2,0,0,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-16,637,3,8,8,0,0.47,0,8,100,NA,Inf,0,33.33,NA,0,0,0,0,1,0,0,2,NA,Inf,0.31,8,8,0,1.45,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-17,551,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.84,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-18,355,2,0,0,0,0.56,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,3,NA,Inf,0.85,0,0,0,1.25,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-19,948,2,0,0,0,0.21,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.21,0,0,0,3.15,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-20,760,3,0,0,0,0.39,0,0,NA,NA,Inf,0,33.33,NA,0,0,0,0,1,0,0,1,NA,Inf,0.13,0,0,0,2.81,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-21,304,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.02,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-22,165,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.5,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-23,99,0,1,1,0,0,0,1,100,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,0.31,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-24,300,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.99,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-25,390,4,0,0,0,1.03,0,0,NA,NA,Inf,0,75,NA,0,0,0,0,3,0,0,3,NA,Inf,0.77,0,0,0,1.32,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-26,893,3,0,0,0,0.34,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,0.34,0,0,0,3.17,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-27,1021,2,0,0,0,0.2,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.1,0,0,0,3.48,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-28,331,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.39,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-29,441,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.46,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-30,489,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.8,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-01-31,659,2,1,1,0,0.3,0,1,100,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.3,1,1,0,2.23,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-01,369,1,0,0,0,0.27,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.27,0,0,0,1.35,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-02,266,1,0,0,0,0.38,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.02,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-03,137,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.55,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-04,125,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.48,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-05,153,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.52,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-06,243,1,0,0,0,0.41,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.41,0,0,0,0.86,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-07,321,2,1,1,0,0.62,0,1,100,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.31,1,1,0,1.09,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-08,229,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.88,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-09,305,1,0,0,0,0.33,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.63,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-10,205,3,0,0,0,1.46,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,3,0,0,3,NA,Inf,1.46,0,0,0,0.96,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-11,325,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.36,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-12,661,2,0,0,0,0.3,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,3,NA,Inf,0.45,0,0,0,2.44,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-13,227,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.76,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-14,260,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.85,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-15,363,2,0,0,0,0.55,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.28,0,0,0,1.11,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-16,430,2,1,1,0,0.47,0,1,100,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.23,1,1,0,1.59,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-17,554,3,0,0,0,0.54,0,0,NA,NA,Inf,0,66.67,NA,0,0,0,0,2,0,0,2,NA,Inf,0.36,0,0,0,1.46,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-18,519,3,0,0,0,0.58,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,3,0,0,6,NA,Inf,1.16,0,0,0,1.77,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-19,727,1,0,0,0,0.14,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.14,0,0,0,2.42,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-20,401,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.46,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-21,390,1,0,0,0,0.26,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.26,0,0,0,1.54,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-22,463,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,1,NA,Inf,0.22,0,0,0,1.8,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-23,443,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,2.23,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-24,507,2,0,0,0,0.39,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.2,0,0,0,2.55,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-25,398,1,0,0,0,0.25,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.25,0,0,0,1.45,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-26,261,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.25,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-27,198,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.98,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-02-28,387,2,0,0,0,0.52,0,0,NA,NA,Inf,0,50,NA,0,0,0,0,1,0,0,1,NA,Inf,0.26,0,0,0,1.55,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-01,542,6,0,0,0,1.11,0,0,NA,NA,Inf,0,83.33,NA,0,0,0,0,5,0,0,5,NA,Inf,0.92,0,0,0,1.71,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-02,933,2,2,2,0,0.21,0,2,100,NA,Inf,0,100,NA,0,0,0,0,2,0,0,4,NA,Inf,0.43,2,2,0,3.12,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-03,688,1,0,0,0,0.15,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.15,0,0,0,2.25,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-04,264,1,0,0,0,0.38,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.38,0,0,0,1.11,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-05,361,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.36,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-06,622,1,0,0,0,0.16,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.16,0,0,0,2.1,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-07,303,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.3,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-08,189,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0.73,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-09,398,2,0,0,0,0.5,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,2,0,0,2,NA,Inf,0.5,0,0,0,1.4,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-10,310,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.25,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-11,300,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.19,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-12,421,1,0,0,0,0.24,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.24,0,0,0,1.42,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-13,448,3,0,0,0,0.67,0,0,NA,NA,Inf,0,66.67,NA,0,0,0,0,2,0,0,2,NA,Inf,0.45,0,0,0,1.82,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-14,411,1,0,0,0,0.24,0,0,NA,NA,Inf,0,0,NA,0,0,0,0,0,0,0,1,NA,Inf,0.24,0,0,0,1.78,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-15,408,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.5,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-16,422,0,0,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,1.69,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-17,466,1,0,0,0,0.21,0,0,NA,NA,Inf,0,100,NA,0,0,0,0,1,0,0,1,NA,Inf,0.21,0,0,0,1.92,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-18,1045,3,0,0,0,0.29,0,0,NA,NA,Inf,0,66.67,NA,0,0,0,0,2,0,0,4,NA,Inf,0.38,0,0,0,4.57,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-19,1293,4,3,3,0,0.31,0,3,100,NA,Inf,0,100,NA,0,0,0,0,4,0,0,6,NA,Inf,0.46,3,3,0,7.57,NA,NA,0
"FA20","HS","UG","IG","CAR",2019-03-20,1122,2,1,1,0,0.18,0,1,100,NA,Inf,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,7.15,NA,NA,0
